time_date_string,user_id,source_app,language,is_user_default_profile,is_user_geo_enabled,country,possibly_sensitive,user_profile_background_color,user.profile_text_color,user_profile_link_color,is_truncated,display_text_range,user.statuses_count,user_friends_count,user_followers_count,user_lists_count,number_of_user_mentions_in_tweet,number_of_medias_in_tweet,number_of_urls_in_tweet
2019-01-20T18:44:28.286Z,19830055,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,TRUE,0,845,1622,326,3,1,0,1
2019-01-20T04:42:47.773Z,2919833383,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,15,38999,1509,1552,16,1,0,0
2019-01-20T00:55:52.726Z,69146428,Twitter for Android,en,FALSE,TRUE,United States,FALSE,C0DEED,333333,4A913C,FALSE,,50828,4854,3806,56,0,0,1
2019-01-20T03:47:19.060Z,252792027,Twitter for iPhone,en,FALSE,TRUE,United States,,50405,0,50303,FALSE,76,6352,379,331,7,3,0,0
2019-01-20T03:41:37.726Z,19439492,Twitter for Android,en,FALSE,TRUE,United Kingdom,,F2E4F2,201385,F2ACDC,FALSE,12,5266,4999,3646,125,1,0,0
2019-01-20T19:05:22.037Z,480451328,Twitter for iPhone,es,TRUE,TRUE,Argentina,FALSE,C0DEED,333333,1DA1F2,FALSE,0,25155,919,4889,34,0,1,0
2019-01-20T02:21:51.583Z,2196469743,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,4005,418,357,2,0,0,0
2019-01-20T22:10:38.502Z,8.80E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,98,2381,261,186,1,3,1,0
2019-01-20T04:45:48.091Z,1.01E+18,Twitter for Android,en,TRUE,TRUE,India,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,224,4,7,0,1,1,0
2019-01-20T17:38:36.896Z,227488787,Twitter for iPhone,en,FALSE,TRUE,United States,,00CCF5,D6328F,20C0E0,FALSE,,23006,982,854,0,0,0,0
2019-01-20T19:19:19.319Z,7.10E+17,Twitter for iPhone,und,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,9,5988,338,548,0,1,0,0
2019-01-20T21:19:23.852Z,8.21E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,12,375,391,71,0,1,0,0
2019-01-20T21:46:33.278Z,8.23E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,26,2744,59,15,2,2,0,0
2019-01-20T05:38:08.996Z,15596762,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,43,6174,1188,880,16,2,1,0
2019-01-20T06:01:06.021Z,189008681,Twitter for Android,en,FALSE,TRUE,United States,,FFCC4D,333333,FF0000,FALSE,97,70242,708,2260,35,2,0,0
2019-01-20T22:05:33.031Z,8.18E+17,Twitter for Android,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,FALSE,24,5913,1452,634,1,1,0,0
2019-01-20T06:49:27.188Z,8.71E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,10,844,1495,183,0,1,0,0
2019-01-20T00:31:49.970Z,2612569850,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,14235,1256,1878,5,0,0,0
2019-01-20T17:26:45.447Z,67247674,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,131516,666666,9999,FALSE,40,19832,945,746,10,0,1,0
2019-01-20T03:13:55.183Z,7.52E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,8853,809,1060,0,0,0,0
2019-01-20T05:22:57.319Z,1408050379,Twitter for Android,und,FALSE,TRUE,United States,,FCEBB6,5E412F,CE7834,FALSE,32,33229,17265,16150,126,2,0,0
2019-01-20T16:21:05.832Z,39119461,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,FF6699,362720,B40B43,FALSE,30,10879,1156,966,44,1,0,0
2019-01-20T18:04:05.699Z,233800973,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,,23569,420,567,3,0,0,0
2019-01-20T02:55:10.132Z,154670529,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,15010,574,529,5,0,0,0
2019-01-20T03:00:14.802Z,56021215,Twitter for Android,und,FALSE,TRUE,United States,FALSE,FFFFFF,333333,9999,FALSE,,6928,592,229,11,0,0,1
2019-01-20T03:07:28.949Z,1217518688,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,DD2E44,FALSE,,93362,4993,1143,34,0,0,0
2019-01-20T00:47:46.377Z,2970593761,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,5666,845,666,0,0,0,0
2019-01-20T21:12:36.001Z,9.94E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,83,16449,532,633,1,1,0,0
2019-01-20T00:19:22.512Z,844885298,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,17,51325,1424,1370,11,1,0,0
2019-01-20T20:40:09.242Z,2969980904,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,318,456,182,0,0,0,0
2019-01-20T06:40:19.691Z,557232993,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,333333,2FC2EF,FALSE,42,10271,293,11391,59,1,0,0
2019-01-20T15:58:38.886Z,20119674,Twitter for iPhone,en,FALSE,TRUE,United States,,0D0005,E80E4C,9E1395,FALSE,16,7599,734,396,7,1,0,0
2019-01-20T19:37:53.664Z,165567889,Twitter for iPhone,en,FALSE,TRUE,United States,,07090B,1C1F23,C34242,FALSE,,5388,1188,525,0,0,0,0
2019-01-20T20:57:16.885Z,8.64E+17,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,1B95E0,FALSE,,3234,1282,385,1,1,0,0
2019-01-20T11:06:57.133Z,323653103,Twitter for iPhone,und,FALSE,TRUE,United States,,DAE3E8,3957D1,9266CC,FALSE,,61307,1217,1896,4,0,0,0
2019-01-20T19:48:29.645Z,221559674,Twitter for Android,und,FALSE,TRUE,United States,,C0DEED,0F0E0F,0084B4,FALSE,,43143,436,475,19,0,0,0
2019-01-20T00:19:22.512Z,844885298,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,109,51325,1424,1370,11,1,0,0
2019-01-20T02:56:01.012Z,157531265,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,30,63216,462,454,7,1,0,0
2019-01-20T21:11:58.162Z,8.53E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,23,531,178,86,0,0,1,0
2019-01-20T06:48:11.266Z,7.69E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,11,50959,3826,3243,6,1,0,0
2019-01-20T02:17:55.160Z,120883715,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,0084B4,FALSE,,257034,2425,1561,105,0,0,0
2019-01-20T03:32:55.760Z,190861862,Twitter for iPhone,en,FALSE,TRUE,United States,,352726,3E4415,D02B55,FALSE,,21792,594,793,8,0,0,0
2019-01-20T21:43:48.485Z,190799144,Twitter for Android,en,FALSE,TRUE,United States,,642D8B,0,3B94D9,TRUE,,87878,4586,3358,61,1,0,1
2019-01-20T21:42:44.317Z,2283925362,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,4A913C,FALSE,13,8910,1771,2767,23,1,0,0
2019-01-20T19:38:38.475Z,332032678,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,TRUE,14,94525,362,1274,12,1,0,1
2019-01-20T01:28:24.300Z,3394847123,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,28693,24836,23654,71,0,0,0
2019-01-20T01:29:22.124Z,1.04E+18,Twitter for iPhone,ar,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,8,323,321,260,0,1,0,0
2019-01-20T22:57:30.902Z,2855135111,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,FACC2E,FALSE,14,5088,438,300,2,1,0,0
2019-01-20T20:47:46.502Z,2783046870,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,111,1780,1907,1,0,0,0
2019-01-20T18:12:19.987Z,11880452,Twitter for Android,en,FALSE,TRUE,United States,FALSE,352726,0B1FD6,E81C4F,TRUE,140,29109,720,4010,461,0,0,1
2019-01-20T20:00:17.586Z,120883715,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,0084B4,FALSE,52,257042,2426,1561,105,1,0,0
2019-01-20T13:26:23.954Z,2850720369,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,1B95E0,FALSE,96,1566,169,85,0,2,0,0
2019-01-20T18:42:11.607Z,91946336,Twitter for Android,en,FALSE,TRUE,United States,,0,0,1B95E0,FALSE,42,8830,622,709,58,3,0,0
2019-01-20T23:26:53.582Z,76954722,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,,8590,276,186,3,0,0,0
2019-01-20T20:46:54.281Z,82695192,Twitter for Android,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,37787,521,3145,50,2,0,0
2019-01-20T21:26:19.176Z,2286995456,Twitter for iPad,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,140,3218,416,372,18,3,0,1
2019-01-20T20:44:18.064Z,103093973,Twitter for iPhone,en,FALSE,TRUE,United States,,642D8B,3D1957,FF0000,FALSE,26,81881,915,829,28,1,0,0
2019-01-20T01:19:38.714Z,220583030,Twitter for Android,en,FALSE,TRUE,United States,FALSE,131516,333333,ABB8C2,TRUE,0,5121,1324,832,17,2,0,1
2019-01-20T10:04:41.341Z,320504801,Twitter for Android,es,FALSE,TRUE,Argentina,,131516,333333,75375,FALSE,,49068,1770,3549,13,0,0,0
2019-01-20T02:04:14.832Z,9.28E+17,Twitter for Android,es,TRUE,TRUE,Argentina,FALSE,F5F8FA,333333,1DA1F2,FALSE,,2352,183,87,0,0,0,1
2019-01-20T17:38:44.947Z,3011669434,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,74,15156,3462,893,9,3,0,0
2019-01-20T19:57:45.407Z,9675812,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,0078FF,FALSE,13,71667,2891,7117,428,1,0,0
2019-01-20T07:29:27.295Z,1.04E+18,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,F5F8FA,333333,1DA1F2,TRUE,0,157,1859,130,1,0,0,1
2019-01-20T23:15:55.646Z,323982384,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,131516,333333,9266CC,FALSE,49,117725,2088,11031,185,1,0,1
2019-01-20T04:34:55.121Z,366536174,Twitter for iPhone,en,TRUE,TRUE,United States,TRUE,C0DEED,333333,1DA1F2,TRUE,0,15315,662,287,8,0,0,1
2019-01-20T11:12:45.222Z,1897275056,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,TRUE,140,1889,1161,92,1,3,0,1
2019-01-20T09:49:08.503Z,3159317488,Twitter for Android,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,TRUE,,71591,87,438,14,0,0,1
2019-01-20T20:20:31.467Z,3371125203,Twitter for Android,und,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,13,1820,844,327,6,1,0,0
2019-01-20T18:28:52.822Z,26453158,Twitter for iPhone,en,FALSE,TRUE,United States,,0,333333,0084B4,FALSE,,48675,147,535,13,0,0,0
2019-01-20T23:55:52.082Z,2523478711,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,46807,4826,4292,86,0,0,0
2019-01-20T11:58:40.211Z,8.84E+17,Twitter for Android,und,TRUE,TRUE,India,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,62,102,1,0,0,1,0
2019-01-20T00:35:51.495Z,9.65E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,93,214,74,17,0,2,0,0
2019-01-20T18:17:34.478Z,3316626460,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,13,4816,443,421,0,1,0,0
2019-01-20T15:23:34.852Z,3166134020,Twitter for Android,en,TRUE,TRUE,India,,C0DEED,333333,1DA1F2,FALSE,40,1918,651,515,5,1,0,0
2019-01-20T18:07:18.168Z,476655470,Twitter for Android,en,FALSE,TRUE,United Kingdom,,C0DEED,333333,0084B4,FALSE,53,114030,772,1116,19,4,0,0
2019-01-20T06:38:30.325Z,2376176940,Twitter for Android,und,FALSE,TRUE,United States,,FFFFFF,333333,006BA1,FALSE,37,22941,107,306,2,3,0,0
2019-01-20T15:58:38.886Z,20119674,Twitter for iPhone,en,FALSE,TRUE,United States,,0D0005,E80E4C,9E1395,FALSE,122,7599,734,396,7,1,0,0
2019-01-20T18:00:11.516Z,20271714,Twitter for Android,en,FALSE,TRUE,United Kingdom,,EDECE9,634047,88253,FALSE,,5216,1444,568,21,0,0,0
2019-01-20T20:49:57.657Z,311328332,Twitter for iPhone,en,FALSE,TRUE,United States,,FFF04D,333333,0099CC,FALSE,,46602,1128,1261,13,0,0,0
2019-01-20T03:48:04.442Z,1447805731,Twitter for iPhone,en,FALSE,TRUE,United States,,622CF5,333333,48F0A4,FALSE,,28594,817,944,2,0,0,0
2019-01-20T22:10:36.355Z,21580900,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,28,12126,176,162,5,2,0,0
2019-01-20T20:04:13.131Z,34817679,Twitter for iPhone,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,12,2185,240,45,3,1,1,0
2019-01-20T21:22:09.056Z,100499350,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,,10532,154,154,67,0,0,0
2019-01-20T04:42:03.188Z,45698157,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,15,15605,433,712,6,1,0,0
2019-01-20T06:38:28.817Z,1.08E+18,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,294,1,1,0,0,0,0
2019-01-20T21:51:13.245Z,22162125,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,,12451,876,275,14,0,0,0
2019-01-20T16:12:38.405Z,19956027,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,ACDED6,333333,38543,FALSE,24,702037,1222,5366,149,1,1,0
2019-01-20T07:29:27.295Z,1.04E+18,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,F5F8FA,333333,1DA1F2,TRUE,140,157,1859,130,1,0,0,1
2019-01-20T13:04:42.617Z,439274805,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,34,27910,404,713,18,3,0,1
2019-01-20T18:08:54.880Z,1140232866,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,FALSE,51,1285,309,293,5,0,1,0
2019-01-20T06:36:40.662Z,2396754648,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,45765,331,360,10,0,0,0
2019-01-20T16:08:30.251Z,999764695,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,TRUE,,6329,534,403,1,0,0,1
2019-01-20T00:22:19.254Z,9.18E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,4633,290,306,1,0,1,0
2019-01-20T06:43:40.696Z,29993888,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,FA743E,FALSE,0,28625,4105,9426,125,2,1,0
2019-01-20T03:06:47.421Z,7.61E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,14390,941,109,4,0,0,0
2019-01-20T23:33:10.484Z,295648807,Twitter for iPad,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,,902,818,276,5,0,0,0
2019-01-20T02:57:36.096Z,1350897475,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,13,2859,474,536,0,1,0,0
2019-01-20T09:27:29.094Z,4325210473,Twitter for Android,und,TRUE,TRUE,India,,C0DEED,333333,1DA1F2,FALSE,138,15900,1068,592,1,11,0,0
2019-01-20T06:02:04.139Z,303363188,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,16,21809,1910,742,6,1,0,0
2019-01-20T09:02:51.773Z,3380335456,Twitter for Android,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,,1484,1218,373,4,0,0,0
2019-01-20T22:05:33.031Z,8.18E+17,Twitter for Android,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,FALSE,8,5913,1452,634,1,1,0,0
2019-01-20T22:36:24.782Z,3188778143,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,20,56467,950,1767,19,1,0,0
2019-01-20T06:43:43.679Z,268025960,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,FAB81E,FALSE,,20458,220,396,2,0,0,0
2019-01-20T16:28:08.139Z,3095823166,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,8,12157,3383,3085,9,1,0,0
2019-01-20T04:53:46.351Z,432240724,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,1A1B1F,666666,2FC2EF,FALSE,37,11870,2475,1462,26,3,1,0
2019-01-20T03:37:01.950Z,1.05E+18,Twitter for Android,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,FALSE,9,20280,2191,1854,1,1,0,0
2019-01-20T05:38:08.996Z,15596762,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,25,6174,1188,880,16,2,1,0
2019-01-20T03:00:16.864Z,318170462,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,81125,707,1425,17,1,0,0
2019-01-20T09:22:25.430Z,616682239,Twitter for iPhone,en,FALSE,TRUE,United States,,94D487,0,F58EA8,FALSE,63,13666,167,240,5,1,0,0
2019-01-20T00:24:49.047Z,31460315,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,1A1B1F,666666,2FC2EF,FALSE,,113447,786,1261,58,0,0,1
2019-01-20T19:59:30.908Z,482902391,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,102,3543,1414,624,6,4,0,0
2019-01-20T01:38:51.023Z,1107649350,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,3467,170,1165,5,0,0,1
2019-01-20T02:21:59.359Z,439444660,Twitter for iPhone,en,FALSE,TRUE,United States,,EBEBEB,333333,F58EA8,FALSE,,15801,1050,418,6,0,0,0
2019-01-20T17:56:54.568Z,791160930,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,38,3724,363,446,0,3,0,0
2019-01-20T09:27:29.094Z,4325210473,Twitter for Android,und,TRUE,TRUE,India,,C0DEED,333333,1DA1F2,FALSE,134,15900,1068,592,1,11,0,0
2019-01-20T21:59:58.904Z,838886545,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,333333,ABB8C2,FALSE,62,21538,1096,3717,6,1,0,0
2019-01-20T19:17:58.747Z,239220304,Twitter for iPhone,en,FALSE,TRUE,United States,,8B542B,0,9D582E,FALSE,14,149505,1183,3520,49,1,0,0
2019-01-20T12:07:42.262Z,19102105,Twitter for Android,en,TRUE,TRUE,India,FALSE,C0DEED,333333,1DA1F2,TRUE,0,826,102,69,1,0,0,1
2019-01-20T23:35:00.933Z,433113941,Twitter for Android,en,TRUE,TRUE,India,,C0DEED,333333,1DA1F2,FALSE,51,9488,92,376,2,2,0,0
2019-01-20T21:51:28.174Z,8.58E+17,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,91D2FA,TRUE,0,507,150,241,2,2,0,1
2019-01-20T14:47:40.903Z,790131236,Twitter for iPhone,und,FALSE,TRUE,United States,,131516,333333,B700FF,FALSE,,78350,7684,9922,15,0,0,0
2019-01-20T16:57:27.896Z,8.20E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,870,472,279,0,0,1,0
2019-01-20T19:29:29.955Z,1.05E+18,Twitter for Android,es,TRUE,TRUE,Argentina,FALSE,F5F8FA,333333,1DA1F2,FALSE,26,311,100,55,0,0,1,0
2019-01-20T01:23:52.020Z,2279510570,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,5106,263,491,1,0,0,0
2019-01-20T21:47:54.064Z,34603742,Twitter for iPad,en,FALSE,TRUE,United States,FALSE,352726,3E4415,CF2C39,FALSE,0,192574,2975,4264,144,0,1,0
2019-01-20T21:51:28.174Z,8.58E+17,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,91D2FA,TRUE,140,507,150,241,2,2,0,1
2019-01-20T00:20:47.960Z,307077887,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,26,317,51,13,1,2,0,0
2019-01-20T02:09:37.172Z,460828639,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,709397,333333,ABB8C2,FALSE,0,5962,402,183,0,0,1,0
2019-01-20T22:45:32.508Z,551436038,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,10926,125,145,12,0,0,0
2019-01-20T06:55:14.673Z,2868360391,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,5701,312,293,2,0,0,0
2019-01-20T09:57:37.102Z,1581955952,Twitter for Android,es,FALSE,TRUE,Argentina,,C0DEED,0,0084B4,FALSE,,59036,1042,1381,6,0,0,0
2019-01-20T17:20:21.787Z,8.50E+17,Twitter for iPhone,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,TRUE,103,59579,4864,5558,15,8,0,1
2019-01-20T23:38:34.530Z,2327856697,Twitter for Android,en,FALSE,TRUE,United States,,0,0,0,TRUE,,15612,1996,2545,49,0,0,1
2019-01-20T19:47:05.084Z,24789034,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,15420,503,538,3,0,0,0
2019-01-20T15:15:18.871Z,2279830055,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,3B94D9,FALSE,,2873,255,261,2,0,0,0
2019-01-20T19:17:43.387Z,1.02E+18,Twitter for Android,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,FALSE,66,4508,802,1212,0,2,0,0
2019-01-20T18:13:57.995Z,97613792,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,DD2E44,FALSE,,141424,364,2351,137,0,0,0
2019-01-20T19:55:36.717Z,9.55E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,12,1638,1423,1536,7,1,0,0
2019-01-20T16:59:24.500Z,232299110,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,17,13145,1404,472,8,2,0,0
2019-01-20T20:43:26.118Z,1271512166,Twitter for iPad,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,55,135495,4761,3167,114,2,0,0
2019-01-20T23:50:49.272Z,365486053,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,642D8B,3D1957,FF0000,FALSE,24,3354,284,351,5,2,0,0
2019-01-20T19:29:29.955Z,1.05E+18,Twitter for Android,es,TRUE,TRUE,Argentina,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,311,100,55,0,0,1,0
2019-01-20T21:42:44.317Z,2283925362,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,4A913C,FALSE,25,8910,1771,2767,23,1,0,0
2019-01-20T05:33:06.063Z,3243376836,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,23342,205,285,2,0,0,0
2019-01-20T20:35:39.304Z,32634425,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,58,78383,4946,4419,7,1,0,0
2019-01-20T17:22:32.815Z,586677554,Twitter for Android,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,26,35247,4714,4001,32,2,0,0
2019-01-20T15:53:03.565Z,8.90E+17,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,ABB8C2,TRUE,,25367,276,2333,23,0,0,1
2019-01-20T16:09:44.919Z,1146238586,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,44,6193,497,343,5,2,0,0
2019-01-20T18:40:43.785Z,4019496859,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,13,3342,380,45,1,1,0,0
2019-01-20T05:08:42.038Z,3290794942,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,13,8169,1342,1604,11,1,0,0
2019-01-20T21:43:33.405Z,25422709,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,1B95E0,FALSE,16,19734,4640,3493,8,1,1,0
2019-01-20T19:42:14.393Z,94692154,Twitter for iPhone,en,FALSE,TRUE,United States,,DBE9ED,333333,7FDBB6,FALSE,,14030,336,582,5,0,0,0
2019-01-20T00:57:01.736Z,2312762059,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,21,23362,575,2150,45,1,0,0
2019-01-20T23:40:53.319Z,9.48E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,31,2246,195,102,0,2,0,0
2019-01-20T05:04:58.222Z,624232835,Twitter for Android,en,FALSE,TRUE,United States,,131516,333333,4A913C,FALSE,,64024,1721,1583,23,0,0,0
2019-01-20T08:25:24.904Z,1575594301,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,6570,508,702,4,0,0,1
2019-01-20T23:01:22.856Z,1260027554,Twitter for Android,en,FALSE,TRUE,United States,,FAB81E,666666,4B0082,FALSE,,27197,805,470,14,0,0,0
2019-01-20T18:44:28.286Z,19830055,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,TRUE,140,845,1622,326,3,1,0,1
2019-01-20T06:01:06.021Z,189008681,Twitter for Android,en,FALSE,TRUE,United States,,FFCC4D,333333,FF0000,FALSE,32,70242,708,2260,35,2,0,0
2019-01-20T03:55:33.468Z,2333608622,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,83B300,FALSE,,94738,951,3848,48,0,0,0
2019-01-20T22:18:08.678Z,7.35E+17,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,FALSE,0,0,E81C4F,FALSE,67,2636,477,68,3,0,1,0
